1600	' d	822.6124262050532
1600	. [	304.4429299736287
1600	' ll	225.09634587862257
1600	' st	179.5966314907825
1600	Midsummer Night's	171.99433528748216
1600	NIGHT'S DREAM	170.78160468222177
1600	Night's Dream	170.2445250763253
1600	Lys .	140.8893555768991
1600	Bot .	132.10503655742104
1600	Dem .	126.09346231466589
1600	MIDSUMMER NIGHT'S	123.90961824028156
1600	[ Exit	116.69128594378793
1600	Peter Quince	110.121090468354
1600	Quin .	105.79929185209949
1600	Mr .	99.58425205708409
1600	Puck .	89.14532058655095
1600	[ Exeunt	81.62592419461427
1600	. Dem	81.50369949128026
1600	/ /	80.7800630018121
1600	' er	73.87614710669459
1600	. Enter	67.45832014436337
1600	. .	66.63189400075862
1600	- enter	66.219797606995
1600	Hcl .	64.67619692212611
1600	Tita .	62.4843686090735
1600	o '	62.43425193946405
1600	Obe .	59.69405417902453
1600	. Bot	59.06953194584196
1600	. Quin	58.886907630379994
1600	self -	57.42704114432763
1600	enter PUCK	54.988573900885996
1600	L .	54.71308954058259
1600	wak '	53.48769849980272
1600	man hath	51.79552208122823
1600	. ]	50.74707665706626
1600	Ninny's tomb	50.14166898617366
1600	ass's head	50.013903456572734
1600	. Hip	49.73330218799583
1600	. Obc	49.73330218799583
1600	Hel .	49.73330218799492
1600	Hip .	49.73330218799492
1600	R .	49.73330218799492
1600	. Lys	49.68044404951195
1600	. O	48.99333639831411
1600	- morrow	48.462581483662206
1600	Thou shalt	48.45244652062803
1600	art thou	45.55335256650176
1600	. Tita	45.20090133680682
1600	Mrs .	44.75469130351303
1600	fairy queen	44.19694869294682
1600	. Puck	43.457936752674414
1600	Miss Fanny	41.88526678824993
1600	/ <	40.64766589432039
1600	Ann Arbor	40.594923559494376
1600	JANUARY 31	40.594923559494376
1600	UNIVERSITY MICROFILMS	40.594923559494376
1600	Owen Marlowe	40.594923559494376
1600	Xerox Company	40.594923559494376
1600	PRIVATELY PRINTED	40.594923559494376
1600	Drury Lane	40.594923559494376
1600	morrow night	40.45252279901257
1600	Pyr .	39.7772560704434
1600	good monsieur	39.45160706690112
1600	Obc .	38.426314743546754
1600	thou hast	38.41888884902957
1600	Enter DEMETRIUS	38.27501656928021
1600	Mustard -	38.234052509098774
1600	honey -	38.234052509098774
1600	- seed	38.23405250909873
1600	- blossom	38.23405250909873
1600	Peas -	37.28881101113575
1600	mother's son	36.77583854972549
1600	patched fool	36.77583854972549
1600	wast wont	36.77583854972549
1600	October 28	36.77583854972549
1600	Quarto Edition	36.77583854972549
1600	. Hcl	36.2075528684521
1600	T /	36.15111324628907
1600	thou wak	36.05767889594728
1600	' n	35.62213648777988
1600	stol '	35.6221364877797
1600	lov '	35.6221364877797
1600	AUGUSTIN DALY	35.04974611501481
1600	WILLIAM WINTER	35.04974611501481
1600	. \	33.67721033107688
1600	{ Exeunt	33.51188270913457
1600	fair Hermia	32.44953992365873
1600	Clara Fisher	32.21914931930077
1600	. Obe	31.778525449071793
1600	imagination amend	31.597561245593468
1600	[ Advancing	31.511001516939494
1600	version used	31.230873842909865
1600	. ;	30.900694810022287
1600	things unknown	30.586875088730622
1600	longer stay	30.586875088730608
1600	. Come	30.233999127657796
1600	bodies forth	30.16385867222195
1600	title page	30.046040994617265
1600	Exeunt FAIRIES	29.781454546703074
1600	Athenian garments	29.43252498929833
1630	' d	377.60119044315195
1630	Chap .	238.22994723201555
1630	New England	238.1329861490433
1630	hath beene	202.45922470238804
1630	CHAP .	174.9422771252648
1630	North -	154.16154857710626
1630	&c .	131.87380533212126
1630	great store	122.691979289546
1630	Massachusetts Bay	114.70585733362486
1630	. CHAP	87.9700261779081
1630	United States	86.85131549623091
1630	Bay Colony	85.7014063088445
1630	foote long	83.88218460261396
1630	Matthew Boynton	79.91705083303913
1630	' t	74.21933733988078
1630	- west	73.67116993722615
1630	great deale	69.2504927336311
1630	Sir Matthew	68.82669594408
1630	- ward	67.41205888749425
1630	West Newbury	63.82292113578849
1630	Charles Towne	55.49874691479249
1630	South -	54.668952397351404
1630	sandy Beach	52.66667412051879
1630	- east	49.49465247852322
1630	th '	48.1075457028179
1630	Wood's book	46.651901376352725
1630	good store	45.832698659608695
1630	free schools	45.708412036895226
1630	yeares agoe	44.755610570258746
1630	fresh supplies	43.57900634218942
1630	Lords Say	42.7312388348128
1630	excessive abuse	42.7312388348128
1630	. .	41.840801186863246
1630	runne away	41.55104054478602
1630	Charles River	40.54139514542152
1630	liv '	39.759869499453316
1630	NEW ENGLANDS	38.91215382504392
1630	claim descent	38.91215382504392
1630	ancient Heathen	38.91215382504392
1630	Essex County	38.91215382504392
1630	spacious ponds	38.19049917360576
1630	England .	38.13135814486304
1630	poorer sort	37.186061390333236
1630	Oyster -	36.7862382571393
1630	divers kinds	36.775033236395515
1630	owne experience	36.53766728305368
1630	Indian Corne	36.51517765086902
1630	winde comming	36.07063155567934
1630	Cape Ann	36.00112216472023
1630	procure admiration	36.00112216472023
1630	large ones	35.66259974638021
1630	returne backe	34.676938905861334
1630	William Armyne	34.35546459461919
1630	- river	33.93615792597325
1630	William Wood	33.76250007523487
1630	recourse unto	33.73387652091186
1630	cold weather	33.451999018517654
1630	accidentally hurt	33.36710108244896
1630	bloody noses	33.36710108244896
1630	good meate	33.33448473813445
1630	Smith's map	33.196527251775024
1630	English bodies	33.14936018800506
1630	f ourty	32.723190364049074
1630	f oure	32.723190364049074
1630	f aire	32.723190364049074
1630	Sea -	32.01778840055613
1630	fore -	31.80233012429062
1630	Plymouth records	30.456318837558015
1630	surrounding shore	30.416079892207563
1630	longing desire	30.416079892207563
1630	Massachusetts bay	29.94440004663919
1630	fresh water	29.83491124932584
1630	returne home	29.834032310994928
1630	fourteene yeares	29.727919899154926
1630	Indians inhabiting	29.356918300597286
1630	important inventions	29.271566679351764
1630	sit downe	29.113979200216136
1630	swept away	28.96311164811715
1630	- men	28.713134788327352
1630	passe thorow	28.48165015748564
1630	New York	28.175860182070878
1630	. HAving	27.906990701929487
1630	. Whosoever	27.906990701929487
1630	followeth .	27.906990701929317
1630	12 .	27.906990701929317
1630	years later	27.652222802146298
1630	Pow -	27.580474630776735
1630	- flowing	27.580474630776628
1630	good fires	27.33466736069289
1630	lamentable experience	27.1327305094851
1630	round hole	27.004882272760497
1630	ocean shore	26.597930336150853
1630	arm '	26.45938770804844
1630	wing '	26.45938770804844
1630	hem '	26.45938770804844
1630	shallow waters	26.35519620754019
1630	strange invention	26.12637525080897
1630	dare confidently	26.025034754734833
1630	- fields	25.776351560466395
1630	foote high	25.62910837337887
1660	Mr .	34142.8917564826
1660	Sir W	18887.131554137144
1660	W .	14445.226066757285
1660	White Hall	9929.825654071734
1660	Mrs .	7153.065386349859
1660	o '	6553.010017322384
1660	Sir G	6379.852648701411
1660	' clock	6184.146290121769
1660	bed .	5269.495825709833
1660	Sir J	4888.46407856244
1660	' Change	4417.5581112765185
1660	. Coventry	4261.477623402006
1660	. .	4129.069917848101
1660	St .	4102.693570451345
1660	- morrow	4033.8952762613517
1660	G .	3774.6874313683948
1660	- day	3439.673214199298
