1530	ואחד בימי	66.62982629991507
1530	חזרו ושאלו	65.2124494630849
1530	באלוני ממרא	54.38876215199891
1530	אמר רבי	54.14336756141654
1530	בראש הספר	54.12293345633044
1530	ועכשו אתה	51.666258183514515
1530	בבית השני	51.09693435077733
1530	אומות העולם	49.51014918526732
1530	אתה אומר	47.558556654032884
1530	באלה שמות	43.803750341471215
1530	אלא בשביל	43.58395145771499
1530	תרגום יונתן	43.228871163566936
1530	יער הרע	43.160383678105575
1530	לעתיד לבוא	41.57294389103144
1530	המזמור ההוא	41.108383809878546
1530	טרף וירפאנו	37.881244814743205
1530	קומי אורי	37.881244814743205
1530	וחיי ראשך	37.881244814743205
1530	כפני כלב	37.881244814743205
1530	חייך וחיי	37.881244814743205
1530	שש רגלים	37.881244814743205
1530	שלושה אנשים	37.43552792222141
1530	ממלאכי השרת	34.06215980497432
1530	רשאי לחדש	34.06215980497432
1530	באותה שעת	34.06215980497432
1530	בבת קול	32.336067370263656
1530	בגדי בהונה	32.336067370263656
1530	ואני תמהתי	31.820545693853703
1530	שמות רבה	31.5938064447775
1530	לימים הראשונים	31.151128144650635
1530	בכמה מקומות	30.24307479520546
1530	ממלאך המות	29.505470574549605
1530	שומר אמונים	28.517401669682677
1530	נביא רשאי	28.517401669682677
1530	גם אתם	28.515322951053037
1530	בן ארם	28.44129589121846
1530	אחא בר	27.87319634397946
1530	ילין גר	27.87319634397946
1530	בשר ודם	27.87319634397945
1530	רוח הקרש	26.913227111421634
1530	תורה חדשה	26.760714120428986
1530	בהרבה מקומות	26.424828491745174
1530	יושב לימין	26.424828491745167
1530	אינו בונה	26.424828491745167
1530	אתמול אמרת	26.424828491745167
1530	שבעים זקני	26.424828491745167
1530	מלך המשיח	26.37655434306248
1530	עיניו לראות	25.68743400263122
1530	ירושלים אלא	25.632593866063075
1530	בשעה שהיה	25.60720875962936
1530	מזכיר שמו	25.0944060265696
1530	ינון שמו	25.0944060265696
1530	נראה לאברהם	24.69957485127874
1530	הוברי שמים	24.52891618886966
1530	משה כותב	24.477256531376746
1530	אנוכי שולח	23.779397416567313
1530	לב האבן	23.471400944288597
1530	אני מקבל	23.1854432070651
1530	לב בשר	23.140237804278655
1530	אומר דור	22.918578657529814
1530	בארץ ישבו	22.902068523971813
1530	שנים עשר	22.80429187503165
1530	אלו רשעי	22.80429187503165
1530	בראשית ברא	22.778499547839075
1530	מלך חמשיח	22.60826012860238
1530	ואוהב גר	22.331374604404886
1530	רבי יהורה	22.32027230556931
1530	שלום עליך	21.871494966116856
1530	טוב וישר	21.507561292211584
1530	נאמר בישראל	21.250746038591345
1530	גר לתת	21.14811349520842
1530	לבתי ערי	20.327021568322948
1530	לשמע דבריה	20.327021568322948
1530	חגיע זמן	20.327021568322948
1530	ומחזיקים בבריתי	20.327021568322948
1530	שהמשיח עומד	20.327021568322948
1530	אחיך בלבבך	20.327021568322948
1530	ואסירי בחד	20.327021568322948
1530	שפכי כמים	20.327021568322948
1530	שמונים תלמידים	20.327021568322948
1530	למרום שבית	20.327021568322948
1530	ממשמשת ובאה	20.327021568322948
1530	האיש לטוב	20.327021568322948
1530	והקרבנות בטלין	20.327021568322948
1530	כפות רגליכם	20.327021568322948
1530	שבית שבי	20.327021568322948
1530	שכינה כמשה	20.327021568322948
1530	ובת קמה	20.327021568322948
1530	הפרשה כלה	20.327021568322948
1530	הטל שעל	20.327021568322948
1530	ליל שימורים	20.327021568322948
1530	בחד זימנא	20.327021568322948
1530	בתשובה ומעשים	20.327021568322948
1530	הבטחות שהבטיח	20.327021568322948
1530	יוסי הגלילי	20.327021568322948
1530	והוכיח במישור	20.327021568322948
1530	כבס ביין	20.327021568322948
1530	כבד מאד	20.327021568322948
1530	ישלם לאיש	20.327021568322948
1530	הנפש החוטאת	20.327021568322948
1560	הפועל הצעיר	815.5044816800944
1560	העם היהודי	763.3493444135406
1560	יהדות אמריקה	665.554227466333
1560	הכתוב מדבר	512.0092175861128
1560	אמר רבי	477.91469556384345
1560	בית דין	477.5529609578889
1560	רבי יהודה	431.8268768059147
1560	רבי אליעזר	424.07395024638913
1560	ונאמר להלן	356.8920875028289
1560	בחוצה לארץ	355.8176310976876
1560	ריש לקיש	346.07580119515404
